symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback,pointer_stoch_pullback,pointer_bb_pullback,pointer_inside_bar_breakout,pointer_nr7_breakout,pointer_ema21_pullback,pointer_hammer_at_support
INDIGO.NS,2026-06-18,8,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,5011.8,70.7,4749.27,5237.331,target_hit,5237.331,2026-06-25,5,4.5,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False
MAXHEALTH.NS,2026-06-18,10,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,1090.45,70.4,1035.02,1139.52025,target_hit,1139.52025,2026-06-25,5,4.5,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False
PIDILITIND.NS,2026-06-18,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1581.1,74.8,1519.36,1652.2495,timeout,1605.4000244140625,2026-07-02,10,1.54,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False
ADANIENT.NS,2026-06-19,9,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,3038.4,69.3,2883.12,3175.1279999999997,target_hit,3175.1279999999997,2026-07-02,9,4.5,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
APOLLOHOSP.NS,2026-06-19,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,8489.5,63.6,8201.4,8871.5275,timeout,8696.0,2026-07-02,8,2.43,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
BHARTIARTL.NS,2026-06-19,9,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,1910.8,64.1,1837.86,1996.7859999999998,stop_loss_hit,1837.86,2026-06-29,6,-3.82,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
ENRIN.NS,2026-06-19,9,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,3833.9,63.9,3473.69,4006.4255,timeout,3549.5,2026-07-02,9,-7.42,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False
INDHOTEL.NS,2026-06-19,9,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,724.75,72.1,692.29,757.36375,timeout,720.7000122070312,2026-07-02,9,-0.56,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
PIDILITIND.NS,2026-06-19,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1579.9,74.3,1518.28,1650.9955,timeout,1605.4000244140625,2026-07-02,9,1.61,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False
SUNPHARMA.NS,2026-06-19,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1838.3,59.3,1764.36,1921.0234999999998,timeout,1871.0,2026-07-02,9,1.78,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False
CIPLA.NS,2026-06-22,8,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index; Bollinger Band lower support pullback,1415.7,62.0,1359.24,1479.4065,target_hit,1479.4065,2026-06-29,5,4.5,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
ENRIN.NS,2026-06-22,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3863.5,64.8,3508.52,4037.3574999999996,timeout,3549.5,2026-07-02,8,-8.13,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
HAL.NS,2026-06-22,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Pullback to SMA50 (16d after golden cross); Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,4515.2,62.2,4218.2,4718.383999999999,timeout,4434.0,2026-07-02,7,-1.8,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
RECLTD.NS,2026-06-22,9,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Pullback to SMA50 (8d after golden cross); Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,369.85,65.5,338.56,386.49325,timeout,369.6000061035156,2026-07-02,8,-0.07,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False
DRREDDY.NS,2026-06-23,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,1301.3,56.8,1237.61,1359.8584999999998,target_hit,1359.8584999999998,2026-06-25,2,4.5,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
ICICIBANK.NS,2026-06-24,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1373.6,69.0,1322.13,1435.4119999999998,timeout,1400.0,2026-07-02,6,1.92,True,False,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False
INDIGO.NS,2026-06-24,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,5207.2,73.7,4942.29,5441.523999999999,target_hit,5441.523999999999,2026-06-25,1,4.5,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
SHREECEM.NS,2026-06-24,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,26070.0,65.7,24892.99,27243.149999999998,timeout,26220.0,2026-07-02,5,0.58,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
UNITDSPR.NS,2026-06-24,10,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,1359.1,64.3,1299.78,1420.2595,timeout,1373.4000244140625,2026-07-02,6,1.05,True,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
HDFCAMC.NS,2026-06-25,8,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA50 (19d after golden cross); Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2649.7,53.6,2530.89,2768.9365,target_hit,2768.9365,2026-07-02,5,4.5,True,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False
INDIGO.NS,2026-06-25,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,5450.0,78.6,5167.2,5695.25,timeout,5444.0,2026-07-02,5,-0.11,True,False,False,True,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False
LT.NS,2026-06-25,9,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,4216.4,65.4,4061.62,4406.137999999999,stop_loss_hit,4061.62,2026-07-02,5,-3.67,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
MAXHEALTH.NS,2026-06-25,11,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Momentum Breakout (VCP + volume spike); Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,1123.35,72.3,1064.39,1173.9007499999998,timeout,1127.4000244140625,2026-07-02,4,0.36,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False
MOTHERSON.NS,2026-06-25,10,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,151.71,66.1,142.19,158.53695,timeout,147.58999633789062,2026-07-02,5,-2.72,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
ASIANPAINT.NS,2026-06-29,11,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25; Pullback to SMA50 (17d after golden cross); Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Stochastic oversold pullback; Inside Bar breakout; NR7 narrow-range breakout,2656.9,49.2,2536.11,2776.4604999999997,timeout,2744.5,2026-07-02,3,3.3,True,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False
BAJFINANCE.NS,2026-06-29,10,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,976.05,63.6,933.22,1019.9722499999999,target_hit,1019.9722499999999,2026-07-01,2,4.5,True,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False
CGPOWER.NS,2026-06-29,8,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,956.25,60.7,907.18,999.2812499999999,timeout,959.4000244140625,2026-07-02,3,0.33,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
CIPLA.NS,2026-06-29,11,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,1454.1,69.0,1397.46,1519.5344999999998,timeout,1456.0,2026-07-02,3,0.13,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False
DRREDDY.NS,2026-06-29,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,1375.7,74.5,1319.58,1437.6064999999999,timeout,1345.699951171875,2026-07-02,3,-2.18,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False
ICICIBANK.NS,2026-06-29,9,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,1387.6,71.2,1339.96,1450.042,timeout,1400.0,2026-07-02,3,0.89,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False
MOTHERSON.NS,2026-06-29,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,150.56,63.5,139.18,157.3352,timeout,147.58999633789062,2026-07-02,3,-1.97,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
PIDILITIND.NS,2026-06-29,12,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,1599.6,74.5,1542.17,1671.5819999999999,timeout,1605.4000244140625,2026-07-02,3,0.36,True,False,False,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False
SUNPHARMA.NS,2026-06-29,8,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,1874.8,65.5,1818.0,1959.1659999999997,timeout,1871.0,2026-07-02,3,-0.2,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False
TORNTPHARM.NS,2026-06-29,11,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,4657.6,67.0,4443.55,4867.192,timeout,4661.39990234375,2026-07-02,3,0.08,True,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False
TRENT.NS,2026-06-29,11,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,3258.3,71.8,3079.47,3404.9235,timeout,3317.800048828125,2026-07-02,3,1.83,True,False,False,True,True,True,False,False,True,True,False,True,True,True,False,False,False,True,True,False,False
TITAN.NS,2026-06-30,9,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Open-Low Same (conviction buy); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4404.0,60.4,4217.8,4602.179999999999,timeout,4481.10009765625,2026-07-02,2,1.75,False,True,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False
ADANIENT.NS,2026-07-01,9,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,3143.6,65.9,2977.2,3285.062,timeout,3177.5,2026-07-02,1,1.08,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
ADANIGREEN.NS,2026-07-01,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; EMA 21 support pullback,1535.0,60.2,1443.4,1604.0749999999998,timeout,1555.199951171875,2026-07-02,1,1.32,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
ADANIPORTS.NS,2026-07-01,8,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Weekly trend aligned (above Weekly EMA20); Outperforming index,1848.2,60.0,1769.15,1931.369,timeout,1883.199951171875,2026-07-02,1,1.89,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
ASIANPAINT.NS,2026-07-01,9,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Pullback to SMA50 (19d after golden cross); Weekly trend aligned (above Weekly EMA20); Stochastic oversold pullback; Inside Bar breakout; EMA 21 support pullback,2716.4,58.0,2536.92,2838.638,timeout,2744.5,2026-07-02,1,1.03,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
BAJAJHLDNG.NS,2026-07-01,8,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Pullback to SMA50 (6d after golden cross); Weekly trend aligned (above Weekly EMA20); Outperforming index,10719.0,59.9,9996.64,11201.355,timeout,10858.0,2026-07-02,1,1.3,True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
BAJFINANCE.NS,2026-07-01,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1014.9,71.7,969.56,1060.5704999999998,timeout,1018.4000244140625,2026-07-02,1,0.34,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False
BOSCHLTD.NS,2026-07-01,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,40785.0,69.1,38811.88,42620.325,timeout,41515.0,2026-07-02,1,1.79,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False
ETERNAL.NS,2026-07-01,9,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,279.7,70.3,264.32,292.2865,timeout,279.70001220703125,2026-07-02,1,0.0,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
NESTLEIND.NS,2026-07-01,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,1453.8,62.0,1376.79,1519.2209999999998,timeout,1446.199951171875,2026-07-02,1,-0.52,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
BAJFINANCE.NS,2026-07-02,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1018.4,72.4,971.68,1064.2279999999998,no_data,,,0,,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False
CHOLAFIN.NS,2026-07-02,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1788.5,68.3,1702.82,1868.9824999999998,no_data,,,0,,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False
INDIGO.NS,2026-07-02,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,5444.0,73.4,5198.81,5688.98,no_data,,,0,,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False
LODHA.NS,2026-07-02,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1006.2,68.8,947.43,1051.479,no_data,,,0,,True,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
PIDILITIND.NS,2026-07-02,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1605.4,70.8,1548.96,1677.643,no_data,,,0,,True,False,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False
